,stem,score
4475,socialpolitisk,-0.025989324
4476,ufortjent,-0.15580133
4477,overarm,-0.08988641
4478,forretningsmænd,-0.22555965
4479,oasis,-0.1812418
4480,driftsleder,-0.1312493
4481,mediedækning,-0.14356227
4482,normalisering,0.2571715
4483,rekordår,-0.105639726
4484,stilren,0.40957016
4485,vandkunst,0.07904674
4486,teatersal,0.16050903
4487,lysne,-0.12599978
4488,pådutte,-0.6003056
4489,buskads,-0.23789124
4490,knastør,-0.010330506
4491,væddeløbsbane,0.34800994
4492,småborgerlig,-0.4490649
4493,sidse,-0.24991448
4494,metrostation,-0.22225139
4495,flabet,-0.29293787
4496,kaffemaskine,0.16541506
4497,banklån,-0.24461298
4498,hviledag,0.20049553
4499,funktionalitet,1.0702213
4500,dosere,0.23532219
4501,titte,0.66063935
4502,cape,0.48011345
4503,uoverkommelig,-0.47349238
4504,ubemandet,-0.47820652
4505,bedstemoder,0.22233017
4506,bums,-0.1892768
4507,monstrøs,-0.28642732
4508,retræte,-0.68606085
4509,selvbevidsthed,0.43980044
4510,retfærdigvis,0.11497553
4511,landspolitisk,-0.13703956
4512,klædedragt,0.037189156
4513,containerplads,-0.19916135
4514,afkørsel,-0.22715959
4515,håndtaske,0.17337187
4516,indbydelse,0.6541648
4517,industrisamfund,-0.020268857
4518,langtrukken,-0.5880341
4519,videreførelse,-0.3643632
4520,åbenhjertig,0.19805591
4521,bilmodel,0.0017815679
4522,bisp,-0.28619307
4523,gravplads,0.54863876
4524,smagning,0.2112842
4525,uropførelse,0.07899679
4526,viljestyrke,0.5521223
4527,urpremiere,-0.09686836
4528,stuepige,0.12910867
4529,tragikomisk,-0.40638125
4530,hængekøje,0.53575426
4531,grillbar,-0.36393106
4532,future,-0.35474682
4533,ep,0.083896026
4534,folkevogn,0.0767415
4535,krum,-0.8857772
4536,linde,0.8197317
4537,teaterforening,0.005700141
4538,indefryse,-0.50258285
4539,savanne,-0.024493605
4540,anskuelse,-0.42472535
4541,forneden,-0.21080884
4542,bilimportør,-0.21707246
4543,brøler,-0.76392573
4544,fåmælt,-0.076401725
4545,stamspiller,-0.02304624
4546,hjemegn,0.103220776
4547,sportsklub,1.0807681
4548,tilbagekalde,-1.1668774
4549,beige,0.009219632
4550,rentesænkning,-0.08532499
4551,nedtælling,-0.36696643
4552,nag,-1.5609938
4553,budgetforslag,-0.48607707
4554,gedde,-0.6386095
4555,meditere,0.20633812
4556,racerbil,0.44236523
4557,rådføre,-0.262479
4558,stresset,-1.4629809
4559,slumre,0.232432
4560,udlove,0.116684005
4561,underdrejet,-0.19617963
4562,naboby,-0.05945037
4563,busdrift,-0.36650562
4564,domsafsigelse,-0.23020254
4565,indicium,-0.5628622
4566,yard,-0.25518638
4567,elpris,0.21813278
4568,etablissement,0.14458069
4569,frugttræ,0.7594438
4570,rammeaftale,-0.3803448
4571,sprint,0.61258125
4572,sprælsk,0.26345068
4573,tennisklub,0.53231525
4574,implicit,-0.15531683
4575,oprørsleder,-0.20459801
4576,visitation,-0.05439879
4577,rusmiddel,-0.6077759
4578,pjatte,-0.41223484
4579,lir,0.24547325
4580,kompost,0.48753136
4581,genopfriske,0.3738941
4582,gadeplan,0.015105948
4583,gruppearbejde,0.16746642
4584,hærchef,-0.42620814
4585,kanyle,-0.67441434
4586,æbletræ,0.5661544
4587,regionschef,-0.10667806
4588,vanke,-0.5136018
4589,sejrrig,0.29273129
4590,lød,-0.13335195
4591,brombær,0.20958151
4592,realeksamen,-0.09840531
4593,supergod,1.113097
4594,styrkeprøve,-0.49952763
4595,skudsmål,0.12619577
4596,kræftramt,0.11438052
4597,krumspring,-0.5714849
4598,oplagte,0.4801228
4599,radise,-0.08386125
4600,spartansk,0.28331476
4601,ufødt,-0.5541021
4602,modellere,0.35192406
4603,orkestrere,-0.36794776
4604,udestue,0.3838632
4605,frasering,0.08078867
4606,blokpolitik,-0.49411255
4607,frynsegode,0.16133009
4608,rasp,-0.57193923
4609,replicere,-0.13463008
4610,togdrift,0.012737602
4611,håndslag,0.5798326
4612,solbrændt,-0.026986696
4613,skovbrand,-1.7200729
4614,respektabel,0.48821944
4615,mezzosopran,-0.0154437125
4616,døgnvagt,0.14688097
4617,drejningsmoment,0.18682624
4618,besværliggøre,-1.317596
4619,aftrækker,-0.09180549
4620,betingelsesløs,-0.030687734
4621,frikirke,0.22454621
4622,luder,-0.9950535
4623,massør,1.1333215
4624,moderigtig,0.48277295
4625,selvoptaget,-0.2890765
4626,skattefrie,0.142196
4627,tærte,0.13653252
4628,ufo,-0.6174189
4629,samfundsproblem,-1.0178834
4630,informativ,0.9715675
4631,rabbiner,-0.29220283
4632,musiklærer,0.28413552
4633,domsmandsret,-0.37479013
4634,klinke,-0.021999143
4635,miljøborgmester,-0.00892444
4636,uforberedt,-0.92259324
4637,morgentime,-0.2271471
4638,tusk,-0.3613261
4639,ekstraudgift,-1.0272286
4640,kue,-1.2633379
4641,badestrand,0.6614997
4642,dvale,-0.40743482
4643,vakuum,-0.6463722
4644,madeira,0.33125085
4645,ovenud,0.8873716
4646,snehvid,0.30113673
4647,gravere,-0.15130174
4648,dokumentarserie,-0.20975003
4649,residens,-0.055865142
4650,rotation,0.5772833
4651,tornado,-0.30286956
4652,retslokale,-0.35412192
4653,numse,-0.12300076
4654,indvarsle,0.07972863
4655,andelsselskab,-0.5146901
4656,akupunktur,0.5564404
4657,fejde,-1.3447164
4658,forskningsenhed,0.46754622
4659,oliefyr,-0.056123435
4660,udebleven,-0.41498965
4661,stabilisering,0.45031607
4662,specialisering,0.3446173
4663,jens,-0.37572783
4664,medlemsblad,0.41940182
4665,indrejse,-0.3627907
4666,indkøbschef,-0.09674063
4667,klon,-0.3989979
4668,kunstnergruppe,-0.024323925
4669,saglighed,0.93644917
4670,spidde,-0.6986127
4671,glasskår,-0.5630542
4672,stande,0.025333881
4673,forjættet,-0.14647782
4674,bradepande,-0.53542954
4675,lederstilling,0.24189515
4676,medieomtale,-0.43916214
4677,mimik,0.089260384
4678,nyoprettet,0.14480178
4679,advokatkontor,0.00089316815
4680,chat,0.65951383
4681,kigger,-0.17203988
4682,klimapanel,-0.5443306
4683,kurstab,-1.4878159
4684,listig,-0.19760567
4685,stormløb,-0.7092803
4686,vejre,0.13715315
4687,voldsmænd,-0.6059653
4688,herind,-0.06563299
4689,plankeværk,-0.09892255
4690,sportsmand,0.76421434
4691,ønsketænkning,-0.37641722
4692,sølvgrå,0.02561234
4693,trek,-1.1606691
4694,driste,-0.21064645
4695,kiwi,-0.042451307
4696,idrætsforbund,0.6533681
4697,intetanende,-0.24336196
4698,kandidere,-0.04162961
4699,patentere,-0.11006851
4700,samfundsliv,0.64553005
4701,vinmark,0.2457319
4702,sporty,1.3937944
4703,underskov,0.023029238
4704,dagligliv,0.42187798
4705,millionklasse,-0.29671508
4706,oliemaleri,0.36051965
4707,terrarium,0.14149863
4708,udenpå,-0.12368181
4709,magnetfelt,-0.008174583
4710,veksel,0.19073616
4711,flygtningebarn,-0.18624155
4712,landsforbund,-1.0326318
4713,das,-0.3286556
4714,arbejdsværelse,0.19457386
4715,behjælpelig,1.0514047
4716,busrute,-0.6610349
4717,swingende,0.08530977
4718,gidseltagning,-1.0855364
4719,grundighed,0.8681849
4720,malplacere,-1.3717337
4721,mynte,0.18915652
4722,skydebane,-0.18315387
4723,vidtstrakt,0.19436686
4724,murermester,-0.07422848
4725,vækstmarked,-0.09726326
4726,teoretiker,0.23618497
4727,afstumpe,-1.189742
4728,fjerdestørst,-0.0876755
4729,alkoholproblem,-1.1172243
4730,røn,-0.85147125
4731,ulydighed,-1.9458727
4732,ustraffet,-0.52887005
4733,åbningsceremoni,-0.01271937
4734,sortering,0.013014071
4735,meningsfyldt,0.36520934
4736,frekventere,0.0128263235
4737,alkoholisme,-1.1801617
4738,evolutionær,-0.023423158
4739,fralægge,-0.8709184
4740,territorial,0.6716428
4741,orient,0.37697315
4742,valgaften,-0.10307402
4743,partistøtte,-0.25513417
4744,frisørsalon,-0.16873716
4745,hænger,-0.21245149
4746,hymne,0.4773779
4747,arbejdsform,1.2556999
4748,balter,-0.20137535
4749,ferieby,0.27810472
4750,programmør,0.070773914
4751,snigskytte,-0.6209676
4752,star,0.52390873
4753,vægtklasse,0.6585235
4754,tube,0.16238843
4755,stjernet,-0.026532248
4756,overhørig,-0.29281121
4757,fortielse,-1.347396
4758,medley,0.17902134
4759,lise,-0.28519642
4760,skalotteløg,-0.27367437
4761,urne,0.09724051
4762,undtagelsesvis,-0.10676888
4763,danmark,1.2846
4764,pair,0.6006837
4765,erfaringsmæssig,-0.14861989
4766,parabol,0.012815416
4767,studiekammerat,0.046973884
4768,kronikør,-0.118318245
4769,udvalgsmøde,-0.35140374
4770,tvangsfjernelse,-0.83039063
4771,sample,-0.5420962
4772,periodisk,-0.6697355
4773,still,0.1475866
4774,kongrescenter,-0.2141881
4775,groove,0.0910092
4776,gispe,-1.2702534
4777,bagende,0.042659044
4778,djøfere,-0.16979077
4779,formørke,-0.67884755
4780,kælderrum,-0.79976106
4781,muldvarp,-0.8445776
4782,sabel,-0.3477181
4783,snevejr,-0.53573096
4784,tandpasta,-0.2617597
4785,lægte,-0.6754553
4786,symbiose,-0.034621567
4787,massemord,-1.114506
4788,musikkorps,0.51236534
4789,koncernledelse,0.102559164
4790,halvkugle,-0.1274453
4791,fadder,-0.09056268
4792,omdele,-0.27562165
4793,undfange,0.33958203
4794,plys,-0.054797187
4795,omvandrende,-0.6911584
4796,askebæger,-0.84783196
4797,frakendelse,-1.7395903
4798,bonderøv,-0.5787352
4799,applaus,-0.19080916
4800,indånding,-1.433087
4801,slutord,-0.16347893
4802,deal,0.77153134
4803,boligindretning,1.1493754
4804,autorisere,-0.35822535
4805,pastorat,-0.06590085
4806,vekselvirkning,0.53093636
4807,konservator,0.14326489
4808,kapere,-0.3884583
4809,aromatisk,0.29300928
4810,ildhu,0.28678352
4811,lederuddannelse,0.47541666
4812,pakning,-0.1497697
4813,afmærke,-0.6192001
4814,budbringer,-0.39971006
4815,dramatisere,-0.16682285
4816,krisesituation,-0.9899133
4817,stegning,-0.1132741
4818,udholde,0.04825987
4819,kvindelighed,0.55698216
4820,sentimentalitet,-0.24489994
4821,opkomling,-0.19220364
4822,forsæt,-0.7769122
4823,animationsfilm,0.30176604
4824,chefredaktion,-0.25504094
4825,anskueliggøre,0.2449903
4826,pushe,-0.60979384
4827,underside,-0.20070179
4828,selvtægt,-2.0019252
4829,regionaltog,-0.88002765
4830,hegne,-0.060448788
4831,fisketur,0.044403195
4832,fejr,0.22797446
4833,egern,-0.17682502
4834,chick,-0.1202771
4835,bedaget,-0.25358748
4836,grænsehandel,-0.9083428
4837,mediefolk,-0.12171422
4838,tankskib,-0.073573485
4839,tungmetal,-0.35322648
4840,trygle,-0.8965382
4841,potteplante,0.38638866
4842,klubskifte,-0.116604194
4843,partisan,-0.5526928
4844,klukke,-0.510249
4845,knivstikkeri,-1.1042775
4846,animalsk,-0.098421134
4847,imitere,-0.3350591
4848,kile,-0.047537312
4849,pønse,-0.7457833
4850,terminologi,-0.2391558
4851,vaskeri,-0.46289718
4852,vidneforklaring,-0.12258117
4853,levebrød,-0.15053886
4854,tilkendegav,0.25745714
4855,specialbutik,-0.13524112
4856,outsourcing,-0.50144273
4857,kortlink,-0.14265151
4858,jerngreb,-0.6891926
4859,biljagt,-0.73508406
4860,anmelderrose,-0.016126283
4861,blåstempling,-0.05646657
4862,dyrepasser,0.042023346
4863,hedensk,-0.39416486
4864,kulturtilbud,0.26029992
4865,omsvøb,-0.48917282
4866,uforvarende,-0.8159609
4867,overlæg,0.3533005
4868,indekse,0.442962
4869,beære,0.9891802
4870,museumsleder,-0.1109168
4871,personalegruppe,0.38226146
4872,promenade,-0.13898414
4873,skøjtehal,0.1293756
4874,snære,-0.76815563
4875,strafferet,-0.35517746
4876,kontrollant,0.0681763
4877,vulkansk,-0.81219184
4878,skoledistrikt,-0.6054362
4879,angelsaksisk,-0.12657404
4880,jordløs,-0.258375
4881,fuldmagt,0.35122484
4882,årsopgørelse,-0.1882563
4883,nyankommen,-0.16646765
4884,julemad,0.59772885
4885,blære,-0.5629193
4886,analysefirma,0.08761847
4887,altertavle,0.22858728
4888,danmarkskort,0.696772
4889,imaginær,-0.19797046
4890,knæfald,-0.44890523
4891,lysestage,0.050082505
4892,rammevilkår,1.3448534
4893,skammel,0.74523395
4894,sværm,-0.0911112
4895,terrassedør,-0.28353107
4896,udlandsgæld,-0.46093082
4897,vidde,0.17755984
4898,økolog,-0.14690885
4899,frysepunkt,0.3036343
4900,genkendelse,0.030456707
4901,selvfølelse,0.22280203
4902,småstykker,-0.6557382
4903,forretningsliv,-0.022692293
4904,dåd,-0.32117993
4905,sendeflade,-0.15550244
4906,fejltrin,-1.6095709
4907,højskoleophold,0.3899852
4908,møller,0.4966709
4909,sarkasme,-0.65724677
4910,fornødenhed,-0.23627783
4911,genoplivning,0.45447403
4912,shampoo,0.12248172
4913,tyngdepunkt,0.8212862
4914,jargon,-0.4477899
4915,fagbog,0.09411436
4916,sommerhalvår,0.4903581
4917,talemåde,-0.39757496
4918,tegl,-0.2571125
4919,usentimental,0.044616386
4920,morgenbord,0.2988695
4921,døgnåben,-0.060087554
4922,forloren,-0.37861133
4923,hvidbog,0.1489911
4924,sjat,0.18307944
4925,snuptag,0.1878965
4926,støttegruppe,-0.4389398
4927,vaks,0.2914486
4928,vænge,0.2776559
4929,bedøvelse,-0.33084697
4930,modydelse,1.4309999
4931,rouge,-0.31560254
4932,rødløg,-0.38985193
4933,livserfaring,0.9734353
4934,gårdbutik,0.21377511
4935,celsius,-0.095367104
4936,indånde,-0.66798025
4937,bryder,0.031239644
4938,fremdrage,-0.28980416
4939,løsesum,-0.2395484
4940,opblødning,-0.061823677
4941,spændetrøje,-0.16542885
4942,tidsregning,0.08396888
4943,lejesvend,-0.16343045
4944,raffinaderi,0.11889537
4945,lykkeligvis,-0.32791162
4946,samleve,-0.07858207
4947,programsætte,0.01719395
4948,kernevælger,-0.087322086
4949,indsmugling,-1.2429184
4950,clean,0.12486996
4951,blodrød,-0.2798879
4952,besyv,0.42344195
4953,bysbarn,0.17540757
4954,hungre,-0.23649614
4955,silhuet,0.22820525
4956,tjenestefolk,-0.26734722
4957,residere,0.055790618
4958,margarine,-0.0898952
4959,færdselspoliti,-0.16832523
4960,meje,-0.4679166
4961,skolepige,0.030398235
4962,klike,-0.117781214
4963,certificering,0.5339124
4964,bogreol,0.1952111
4965,imperialisme,-0.87544775
4966,skideballe,-0.90845495
4967,yndefuld,1.2167872
4968,videoklip,0.43195754
4969,veterinær,-0.5596471
4970,urmager,-0.28009856
4971,sonde,-0.32238454
4972,julehygge,0.48373824
4973,cirkusbygning,0.060241804
4974,besindighed,0.16923948
4975,bagover,-1.1292526
4976,ladefoged,-0.2915396
4977,ubetalt,-1.5622442
4978,sangstemme,0.719142
4979,uopnåelig,-0.20775053
4980,risle,0.1264001
4981,observans,-0.44962758
4982,andedam,-0.19038628
4983,liflig,1.2064248
4984,mikroskop,0.25725096
4985,siddende,-0.03812412
4986,teatergruppe,0.7039551
4987,relancere,0.4766612
4988,hey,0.3766865
4989,brætspil,0.79571825
4990,kridte,-0.062386155
4991,stereoanlæg,-0.25292736
4992,rille,-0.69281507
4993,skruetrækker,-0.44394082
4994,sammenfalde,-0.21938562
4995,jubilar,0.1709177
4996,regeringshær,-0.1838734
4997,købspris,-0.10300287
4998,forpasse,-0.12368765
4999,besværlighed,-0.94750667
5000,sagsbehandle,-0.83167696
5001,afvigende,-0.55126566
5002,fjæs,-0.37035745
5003,studievejleder,-0.1584925
5004,vanetænkning,-0.16842157
5005,ulig,-0.29301184
5006,studenterråd,-0.08081941
5007,spir,0.65140367
5008,laurbærblad,-0.16109541
5009,genføde,0.3369773
5010,bonusordning,0.06245351
5011,skånselsløs,-0.7522042
5012,alting,0.5467007
5013,bundløs,-0.9747092
5014,fnyse,-0.56542003
5015,sammenbragt,0.055826172
5016,tidspres,-1.0024542
5017,mandfolk,-0.16180956
5018,uortodoks,-0.54509753
5019,oprulle,-0.08208755
5020,folkebibliotek,0.914593
5021,lukrere,-0.26782167
5022,lev,0.4636423
5023,filmindustri,0.2768131
5024,lønudgift,-0.64028794
5025,sukkerfabrik,0.16664337
5026,sejlskib,0.6307517
5027,satspulje,-0.07896026
5028,feriedag,-0.2654103
5029,hobetal,-0.57724106
5030,bogbranche,-0.118284404
5031,alfons,-0.58682585
5032,computerprogram,-0.2295472
5033,haveforening,0.20922945
5034,kikker,-0.098085515
5035,mobilisering,-0.22623697
5036,rygelov,-0.42107993
5037,sygeforsikring,0.24453492
5038,lydbog,-1.228762
5039,resistens,-0.31353188
5040,fremrykning,-1.0349422
5041,blanket,-0.1942082
5042,aristokratisk,0.56555307
5043,nusse,1.0947448
5044,polere,0.15870304
5045,bagude,-0.028533034
5046,militærfolk,-0.22219488
5047,slagkraft,0.14380544
5048,hændelsesforløb,-0.65295243
5049,illoyal,-2.2640367
5050,kringle,-0.05727402
5051,lærerværelse,-0.22594272
5052,møbelfabrik,-0.10319663
5053,underbevidsthed,-0.36480182
5054,sklerose,-1.1749121
5055,matchbold,-0.5187844
5056,ordret,0.07994892
5057,industrikvarter,-0.115002096
5058,inuit,-0.1098222
5059,tide,-0.6868299
5060,debatside,-0.17799193
5061,forligskreds,1.1086836
5062,lektiehjælp,0.41535884
5063,drømmejob,0.35542744
5064,guldrandet,-0.1351901
5065,hedebølge,-0.48906815
5066,parmesan,-0.4754334
5067,rekrut,-0.18152021
5068,terrornetværk,-0.5544823
5069,energiform,0.8161915
5070,bryg,0.28737628
5071,ejerforhold,-0.44940585
5072,modsigelse,-0.9385709
5073,nygift,0.88594717
5074,soliditet,0.02427268
5075,hjemmevant,0.18660806
5076,foregribe,-0.25918645
5077,ejermand,-0.09401235
5078,anarkist,-0.24398445
5079,halvtom,-0.34958652
5080,hovedområde,-0.105455905
5081,måltavle,-0.21631934
5082,pengestærk,0.10759802
5083,mælkeprodukt,-0.3496461
5084,topplan,0.48908508
5085,solsort,-0.07304987
5086,teleskop,0.34071642
5087,midtvejsvalg,-0.27939895
5088,højstemt,-0.2037359
5089,gennemhulle,-0.8159479
5090,grundvilkår,-0.010077134
5091,tørste,-0.16885476
5092,remse,-0.51892555
5093,surfer,0.23935206
5094,gadekamp,-0.6681228
5095,fortrin,1.1105384
5096,dogmatisk,-0.40879118
5097,almægtig,-0.022697434
5098,marxist,-0.18318695
5099,opfølge,0.3165576
5100,sporvej,0.016369171
5101,indgangsparti,0.13528721
5102,øgruppe,0.37686902
5103,sportsstjerne,-0.0061614662
5104,dødsensfarlig,-0.99250466
5105,giftermål,0.3072012
5106,drenget,-0.078317136
5107,koreografere,-0.0583434
5108,vædde,0.08478601
5109,hastværk,-0.99372244
5110,kamphund,-1.5410477
5111,stre,-1.3009833
5112,stigmatisere,-1.1400613
5113,realløn,-0.021271333
5114,udslettelse,-1.538591
5115,integreret,0.20610432
5116,beslaglagde,-0.14252532
5117,handelsbalance,0.023003474
5118,støbeske,-0.024052002
5119,forlovelse,0.10635693
5120,afmåle,0.015005656
5121,gevandt,0.24095704
5122,kaviar,-0.23654683
5123,motorisk,0.2601444
5124,personel,0.07914038
5125,ministermøde,0.21964477
5126,afdelingslæge,-0.0956095
5127,forarme,-1.0056208
5128,forældremøde,-0.40917915
5129,herrehåndbold,0.091867656
5130,linjefag,0.7225827
5131,nybrud,-0.15988162
5132,uafvendelig,-0.60813236
5133,ranch,0.2525202
5134,setup,0.29441243
5135,partikelfilter,-0.13362923
5136,finansforbund,-0.16240522
5137,medlemsskab,0.69566375
5138,egenbetaling,-0.29098105
5139,ladning,-0.6085332
5140,medfart,-0.6074445
5141,privatansat,-0.26425707
5142,vidst,-0.076393
5143,familiefest,-0.015704297
5144,tusmørke,-0.1646288
5145,cruise,0.16207932
5146,amtskommune,0.24409588
5147,kassevogn,-0.070465595
5148,vejrgud,0.12932229
5149,skærtorsdag,0.34383345
5150,numre,-0.3044423
5151,forvalter,0.4116652
5152,aflastning,0.098403275
5153,bløder,0.06630127
5154,byvandring,0.31585342
5155,selvforskyldt,-1.507346
5156,damedouble,0.06955065
5157,formålsparagraf,0.24523686
5158,lejesoldat,-0.7850448
5159,pligtopfyldende,0.66217136
5160,pollen,-0.13614511
5161,bagklap,-0.6984523
5162,bortvisning,-1.8968529
5163,højskolelærer,-0.15845217
5164,mandskabsvogn,-0.43189645
5165,lønforskel,-0.79404724
5166,slumkvarter,-0.3490753
5167,realist,-0.13132042
5168,livredder,0.35244745
5169,celeber,0.018362224
5170,bevisførelse,-0.7117801
5171,halskæde,0.32495272
5172,knurre,-1.5701954
5173,omslutte,-0.111663416
5174,ludere,-0.5844061
5175,indbinde,0.0628961
5176,flyttekasse,-0.42654473
5177,bistro,0.47979915
5178,føl,0.4087488
5179,kernekraft,0.15156116
5180,landsstævne,0.4436859
5181,mæglingsforslag,-0.9303165
5182,subsidier,-0.15702812
5183,oppuste,-1.1623814
5184,slatten,-0.43782043
5185,antidepressiv,-0.49762785
5186,busstoppested,-1.2696366
5187,bayersk,0.09474073
5188,besøgsven,0.370265
5189,bogey,-0.14412946
5190,flekslån,-0.15345941
5191,fratrædelse,-0.70230633
5192,jazzhus,0.20366521
5193,nøk,0.16439275
5194,støttekrone,-0.12634303
5195,udfarende,-0.17932469
5196,vedgå,-0.48193467
5197,tandpleje,0.33157796
5198,burmesisk,-1.1051879
5199,pensionat,-0.1786827
5200,styg,-1.1070912
5201,brændevin,-0.33001345
5202,gasse,-0.601982
5203,fokusområde,0.69266427
5204,fortegn,0.32609236
5205,butikschef,-0.3626443
5206,cheflæge,-0.18321627
5207,læderjakke,-0.15948069
5208,omskære,-0.28451473
5209,redigering,-0.2762298
5210,udbudsrunde,-0.2502748
5211,patte,0.09924708
5212,renovation,-0.90935016
5213,jordemødre,-0.16606101
5214,omtumlet,-0.11343652
5215,kulstof,0.25075012
5216,oplæse,-0.4551676
5217,udtørre,-1.1395193
5218,trolig,0.6113998
5219,tilbundsgående,0.082689196
5220,systematisere,-0.1590602
5221,løv,0.14310764
5222,nøglerolle,0.118727505
5223,neon,-0.06336649
5224,likvid,0.22149123
5225,letkøbt,-0.81016773
5226,hjerteblod,0.11649382
5227,benzintank,-0.5283932
5228,bogføring,0.0794844
5229,forårsløg,-0.085941635
5230,puf,0.2621237
5231,renseanlæg,-0.88735044
5232,lighter,-0.10913106
5233,uddelegere,0.40817565
5234,storartet,0.64529586
5235,slåskamp,-1.4074417
5236,sabbatår,-0.07057063
5237,farefuld,-0.63574743
5238,inkarnation,-0.0004541427
5239,dødsbo,-0.16109166
5240,dat,-0.30089203
5241,børneområde,-0.25297973
5242,børnepenge,-0.38782674
5243,jag,-1.0029874
5244,julestue,0.13487545
5245,nationalsang,0.80638707
5246,umættelig,-0.34245494
5247,tophastighed,0.122676626
5248,svigerinde,0.37501007
5249,solarium,-0.34043175
5250,savværk,-0.46441853
5251,retro,0.19423525
5252,obskur,-0.26385713
5253,mellemspil,0.08630632
5254,idrætshøjskole,0.27415103
5255,gebærde,-0.11467007
5256,fastfood,-0.6205095
5257,forædle,0.6465638
5258,immunsystem,-0.44259506
5259,påskrift,-0.1143354
5260,rejseliv,-0.2348321
5261,syerske,0.07681148
5262,utilgængelig,-0.7274518
5263,ænse,-0.34408885
5264,fysioterapi,0.50553274
5265,sprogskole,0.25874656
5266,nomade,0.024717733
5267,tinglysning,0.13466842
5268,kaskade,-0.30078202
5269,morfin,-0.7256487
5270,montage,-0.34068143
5271,foranstalte,0.04657267
5272,udsætning,0.13510077
5273,pessimist,-0.2588212
5274,armod,-1.5929432
5275,aula,-0.047046475
5276,blakket,-0.4002779
5277,haveselskab,0.3796782
5278,hovedland,-0.1668627
5279,lied,-0.018153474
5280,velhaver,-0.13616961
5281,specialklasse,-0.19846587
5282,udblæsning,0.16755404
5283,stipendiat,0.025748193
5284,statsbankerot,-0.7679255
5285,superman,0.093551844
5286,medmenneskelig,0.10536979
5287,blogger,0.49716467
5288,forsvarsbudget,-0.19227529
5289,teaterhus,0.061798498
5290,somali,-0.18195632
5291,selvkritik,-0.4667186
5292,partout,-0.44317007
5293,medindehaver,-0.098792456
5294,lydside,-0.06622718
5295,kærlighedsliv,-0.13035962
5296,indkapsle,-0.189035
5297,trampolin,0.20520537
5298,requiem,-0.23155165
5299,støbning,0.503109
5300,slutfløjt,-0.17816044
5301,forhøjet,-0.605993
5302,levested,0.2942735
5303,forlygte,-0.6209909
5304,handelspartner,0.4330126
5305,ilde,-0.97965354
5306,marsk,0.023310244
5307,påregne,-0.024167754
5308,retsstilling,0.19484074
5309,genbrugsstation,-0.7661392
5310,friluftsbad,-0.11167172
5311,græsgang,0.37208223
5312,kreditvurdering,-0.13400134
5313,rumlig,0.4901771
5314,tæv,-0.5344667
5315,skovbryn,0.37689495
5316,årsresultat,0.13514027
5317,valgprogram,0.0040194616
5318,udmøntning,0.24336676
5319,atommagt,-0.2184599
5320,handlefrihed,0.13960741
5321,glansbillede,-0.16963768
5322,aspirant,0.23873983
5323,cyklisk,-0.13192838
5324,fedtsyre,1.054222
5325,forlegen,-0.2779686
5326,mavefornemmelse,0.5171287
5327,selvlært,0.091158554
5328,vildfarelse,-2.134775
5329,nøgenhed,-0.41485173
5330,finpudse,0.118848786
5331,børnetal,-0.5799812
5332,egenart,0.32672906
5333,gendanne,-0.44555807
5334,togsæt,0.064704806
5335,arbejdsbyrde,-0.43532616
5336,bekrige,-0.7637083
5337,blender,-0.031004846
5338,brillant,0.28041744
5339,malermester,0.14964293
5340,midnatstid,-0.12826
5341,prøvetid,-0.68404895
5342,volt,-0.2710901
5343,makedonsk,0.03695406
5344,tidsbegrænset,0.21223293
5345,forskningsråd,0.23878692
5346,afskærme,-1.3354542
5347,bagrude,-0.23527767
5348,driftsoverskud,0.013964906
5349,gitter,-0.11014123
5350,gourmet,0.39464438
5351,sengetid,0.58472884
5352,togtrafik,-0.35879767
5353,stamgæst,-0.030094504
5354,sommerlejr,0.02685988
5355,internere,-0.84593856
5356,klunte,-0.4293931
5357,flænse,-0.97392243
5358,voldgift,-1.5342318
5359,pengebeløb,0.30136126
5360,varedeklaration,-0.115643695
5361,kærestepar,-0.20300803
5362,byggesektor,-0.14656301
5363,dygtiggøre,0.5169026
5364,hviderussisk,-0.51927567
5365,lærerstuderende,-0.055357326
5366,vellønnet,-0.06536702
5367,husmandssted,0.19205944
5368,pryd,0.5540926
5369,ungkarl,0.30203545
5370,genkalde,0.010245621
5371,forblæst,-0.16216475
5372,forårsdag,0.7213354
5373,jordbrug,0.22717677
5374,kere,-0.009430289
5375,retsbygning,-0.30897415
5376,timer,-0.25853768
5377,lynlås,0.011010356
5378,underretning,-0.5519581
5379,rush,0.15718223
5380,nedbringelse,-0.5660699
5381,diktat,-0.63309073
5382,frydefuld,0.16239156
5383,fremelske,-0.027056418
5384,biografgænger,-0.19922194
5385,algoritme,0.21448646
5386,glasfiber,-0.13872823
5387,nøgne,-0.14853755
5388,nøjsom,0.6665363
5389,prime,-0.54670376
5390,redningsvest,0.24594884
5391,udskrivning,-0.6237876
5392,voldtog,-0.8296309
5393,svovl,-0.93345547
5394,seniorøkonom,-0.21671087
5395,opstigning,-0.06381525
5396,kostvane,0.22944616
5397,borgergruppe,-0.15899718
5398,knipse,0.14523779
5399,koral,0.23887216
5400,nuklear,-0.34648412
5401,fortidig,-0.28673062
5402,brod,-0.51716924
5403,protektionisme,-2.061571
5404,underskrivelse,0.28741395
5405,underslæb,-2.066721
5406,kursskifte,-0.15086564
5407,søger,0.0029455274
5408,substantiel,0.4129653
5409,kræftcelle,-0.405002
5410,koralrev,0.042164817
